sequence_id,group_id,group_lca_node,family_id,family_lca_node,subfamily_id,subfamily_lca_node
tr|A0ABW9KLX6|A0ABW9KLX6_9BACT,4,InternalNode_1644,21,InternalNode_1644,89,InternalNode_2033
tr|A0ABW9LK32|A0ABW9LK32_9MYCO,1,InternalNode_6,13,InternalNode_788,47,InternalNode_907
tr|A0ABW9QX18|A0ABW9QX18_9ACTN,1,InternalNode_6,13,InternalNode_788,47,InternalNode_907
tr|A0ABW9QYB1|A0ABW9QYB1_9ACTN,7,InternalNode_2573,30,InternalNode_3443,134,InternalNode_3495
tr|A0ABW9QZR1|A0ABW9QZR1_9ACTN,7,InternalNode_2573,27,InternalNode_2672,108,InternalNode_2894
tr|A0ABW9XQU4|A0ABW9XQU4_9BACL,4,InternalNode_1644,21,InternalNode_1644,75,InternalNode_1653
tr|A0ABW9YYA8|A0ABW9YYA8_9HYPH,7,InternalNode_2573,29,InternalNode_3031,114,InternalNode_3151
tr|A0ABW9ZUR6|A0ABW9ZUR6_9BACT,9,InternalNode_5702,41,InternalNode_5702,182,InternalNode_5881
tr|A0ABX0KC30|A0ABX0KC30_9PROT,7,InternalNode_2573,37,InternalNode_5311,174,InternalNode_5311
tr|A0ABX0P5H2|A0ABX0P5H2_9BURK,1,InternalNode_6,13,InternalNode_788,42,InternalNode_808
tr|A0ABX0P679|A0ABX0P679_9BURK,1,InternalNode_6,13,InternalNode_788,54,InternalNode_1133
tr|A0ABX0PNY5|A0ABX0PNY5_9GAMM,5,InternalNode_2267,22,InternalNode_2267,98,InternalNode_2375
tr|A0ABX0TH56|A0ABX0TH56_9MICC,1,InternalNode_6,13,InternalNode_788,47,InternalNode_907
tr|A0ABX0V7X9|A0ABX0V7X9_9HYPH,7,InternalNode_2573,29,InternalNode_3031,120,InternalNode_3328
tr|A0ABX0XKT7|A0ABX0XKT7_9SPHN,7,InternalNode_2573,37,InternalNode_5311,174,InternalNode_5311
tr|A0ABX0ZKE7|A0ABX0ZKE7_9ACTN,4,InternalNode_1644,21,InternalNode_1644,89,InternalNode_2033
tr|A0ABX1BIB0|A0ABX1BIB0_9ACTN,7,InternalNode_2573,25,InternalNode_2581,103,InternalNode_2581
tr|A0ABX1CVH4|A0ABX1CVH4_9SPHN,4,InternalNode_1644,21,InternalNode_1644,89,InternalNode_2033
tr|A0ABX1PXI5|A0ABX1PXI5_9RHOO,7,InternalNode_2573,33,InternalNode_3801,151,InternalNode_4206
tr|A0ABX1SJV8|A0ABX1SJV8_9PSEU,1,InternalNode_6,13,InternalNode_788,43,InternalNode_834
tr|A0ABX2EFY5|A0ABX2EFY5_9BURK,7,InternalNode_2573,34,InternalNode_4296,154,InternalNode_4442
tr|A0ABX2ENQ1|A0ABX2ENQ1_9BURK,7,InternalNode_2573,34,InternalNode_4296,153,InternalNode_4297
tr|A0ABX2ER65|A0ABX2ER65_9BURK,7,InternalNode_2573,29,InternalNode_3031,120,InternalNode_3328
tr|A0ABX2F048|A0ABX2F048_9PSEU,7,InternalNode_2573,35,InternalNode_4683,166,InternalNode_4995
tr|A0ABX2IN73|A0ABX2IN73_9RHOB,7,InternalNode_2573,29,InternalNode_3031,114,InternalNode_3151
tr|A0ABX2IVZ6|A0ABX2IVZ6_9RHOB,4,InternalNode_1644,21,InternalNode_1644,86,InternalNode_1954
tr|A0ABX2TJW6|A0ABX2TJW6_9PROT,7,InternalNode_2573,34,InternalNode_4296,154,InternalNode_4442
tr|A0ABX4HE94|A0ABX4HE94_9GAMM,7,InternalNode_2573,33,InternalNode_3801,151,InternalNode_4206
tr|A0ABX4MW77|A0ABX4MW77_9MICC,7,InternalNode_2573,37,InternalNode_5311,174,InternalNode_5311
tr|A0ABX4XUY4|A0ABX4XUY4_9PSED,7,InternalNode_2573,34,InternalNode_4296,153,InternalNode_4297
tr|A0ABX5QHY4|A0ABX5QHY4_9MICO,1,InternalNode_6,13,InternalNode_788,42,InternalNode_808
tr|A0ABX6JUA4|A0ABX6JUA4_9MICO,7,InternalNode_2573,25,InternalNode_2581,103,InternalNode_2581
tr|A0ABX6K7Z4|A0ABX6K7Z4_SALCS,7,InternalNode_2573,34,InternalNode_4296,154,InternalNode_4442
tr|A0ABX6T2W8|A0ABX6T2W8_9SPHN,7,InternalNode_2573,35,InternalNode_4683,166,InternalNode_4995
tr|A0ABX7F5J9|A0ABX7F5J9_9RHOB,7,InternalNode_2573,35,InternalNode_4683,157,InternalNode_4684
tr|A0ABX7FRI0|A0ABX7FRI0_BRECH,5,InternalNode_2267,22,InternalNode_2267,95,InternalNode_2273
tr|A0ABX7LLK1|A0ABX7LLK1_9CAUL,7,InternalNode_2573,37,InternalNode_5311,174,InternalNode_5311
tr|A0ABX7LMH6|A0ABX7LMH6_9CAUL,7,InternalNode_2573,35,InternalNode_4683,163,InternalNode_4978
tr|A0ABX7LSF7|A0ABX7LSF7_9CAUL,7,InternalNode_2573,29,InternalNode_3031,122,InternalNode_3364
tr|A0ABX7T0F5|A0ABX7T0F5_9SPHN,7,InternalNode_2573,29,InternalNode_3031,120,InternalNode_3328
tr|A0ABX8AJA6|A0ABX8AJA6_9BRAD,7,InternalNode_2573,35,InternalNode_4683,157,InternalNode_4684
tr|A0ABX8XVD1|A0ABX8XVD1_9ACTN,7,InternalNode_2573,31,InternalNode_3531,135,InternalNode_3533
tr|A0ABX9GJN7|A0ABX9GJN7_9BURK,7,InternalNode_2573,29,InternalNode_3031,112,InternalNode_3035
tr|A0ABX9SEA3|A0ABX9SEA3_PARPN,7,InternalNode_2573,35,InternalNode_4683,157,InternalNode_4684
tr|A0ABY1A8Y8|A0ABY1A8Y8_9LACO,4,InternalNode_1644,21,InternalNode_1644,92,InternalNode_2222
tr|A0ABY1NA10|A0ABY1NA10_9HYPH,7,InternalNode_2573,37,InternalNode_5311,174,InternalNode_5311
tr|A0ABY1PBD6|A0ABY1PBD6_9HYPH,7,InternalNode_2573,29,InternalNode_3031,114,InternalNode_3151
tr|A0ABY1PJ68|A0ABY1PJ68_9HYPH,7,InternalNode_2573,34,InternalNode_4296,154,InternalNode_4442
tr|A0ABY1PKN2|A0ABY1PKN2_9RHOB,7,InternalNode_2573,37,InternalNode_5311,174,InternalNode_5311
tr|A0ABY1PQ40|A0ABY1PQ40_9HYPH,7,InternalNode_2573,34,InternalNode_4296,154,InternalNode_4442
tr|A0ABY1RGX3|A0ABY1RGX3_9MICO,7,InternalNode_2573,27,InternalNode_2672,105,InternalNode_2674
tr|A0ABY1SLH0|A0ABY1SLH0_9FLAO,9,InternalNode_5702,41,InternalNode_5702,180,InternalNode_5817
tr|A0ABY2B6I8|A0ABY2B6I8_9ACTN,7,InternalNode_2573,31,InternalNode_3531,135,InternalNode_3533
tr|A0ABY2BVE2|A0ABY2BVE2_9ACTN,4,InternalNode_1644,21,InternalNode_1644,89,InternalNode_2033
tr|A0ABY2IL06|A0ABY2IL06_9MICO,7,InternalNode_2573,29,InternalNode_3031,114,InternalNode_3151
tr|A0ABY2K2V2|A0ABY2K2V2_9MICC,7,InternalNode_2573,27,InternalNode_2672,105,InternalNode_2674
tr|A0ABY2R3N6|A0ABY2R3N6_9HYPH,4,InternalNode_1644,21,InternalNode_1644,86,InternalNode_1954
tr|A0ABY2RMM6|A0ABY2RMM6_9NOCA,7,InternalNode_2573,27,InternalNode_2672,105,InternalNode_2674
tr|A0ABY2SIS0|A0ABY2SIS0_9HYPH,4,InternalNode_1644,21,InternalNode_1644,85,InternalNode_1941
tr|A0ABY2X0J3|A0ABY2X0J3_9RHOB,7,InternalNode_2573,33,InternalNode_3801,150,InternalNode_4197
tr|A0ABY3QFX5|A0ABY3QFX5_9BRAD,7,InternalNode_2573,37,InternalNode_5311,174,InternalNode_5311
tr|A0ABY3RRU6|A0ABY3RRU6_9MICO,7,InternalNode_2573,25,InternalNode_2581,103,InternalNode_2581
tr|A0ABY3X870|A0ABY3X870_9GAMM,7,InternalNode_2573,33,InternalNode_3801,151,InternalNode_4206
tr|A0ABY4AKB4|A0ABY4AKB4_9BURK,7,InternalNode_2573,35,InternalNode_4683,170,InternalNode_5237
tr|A0ABY4AYD0|A0ABY4AYD0_9MICO,1,InternalNode_6,13,InternalNode_788,47,InternalNode_907
tr|A0ABY4CL20|A0ABY4CL20_9BACL,1,InternalNode_6,13,InternalNode_788,45,InternalNode_845
tr|A0ABY4CNB0|A0ABY4CNB0_9BACL,1,InternalNode_6,13,InternalNode_788,45,InternalNode_845
tr|A0ABY4DYE5|A0ABY4DYE5_9NEIS,7,InternalNode_2573,33,InternalNode_3801,147,InternalNode_4028
tr|A0ABY4E620|A0ABY4E620_9NEIS,7,InternalNode_2573,34,InternalNode_4296,153,InternalNode_4297
tr|A0ABY4E639|A0ABY4E639_9NEIS,4,InternalNode_1644,21,InternalNode_1644,86,InternalNode_1954
tr|A0ABY4FL61|A0ABY4FL61_9MICO,1,InternalNode_6,13,InternalNode_788,47,InternalNode_907
tr|A0ABY4I539|A0ABY4I539_CHIFI,9,InternalNode_5702,41,InternalNode_5702,179,InternalNode_5734
tr|A0ABY4JPC2|A0ABY4JPC2_9BACI,1,InternalNode_6,10,InternalNode_274,24,InternalNode_333
tr|A0ABY4R169|A0ABY4R169_9ACTN,5,InternalNode_2267,22,InternalNode_2267,98,InternalNode_2375
tr|A0ABY4R2V1|A0ABY4R2V1_9ACTN,1,InternalNode_6,13,InternalNode_788,47,InternalNode_907
tr|A0ABY4R3H9|A0ABY4R3H9_9ACTN,7,InternalNode_2573,31,InternalNode_3531,135,InternalNode_3533
tr|A0ABY4W5N3|A0ABY4W5N3_9PROT,7,InternalNode_2573,35,InternalNode_4683,166,InternalNode_4995
tr|A0ABY4W980|A0ABY4W980_9BACL,4,InternalNode_1644,21,InternalNode_1644,75,InternalNode_1653
tr|A0ABY5FTU5|A0ABY5FTU5_9MICO,7,InternalNode_2573,27,InternalNode_2672,105,InternalNode_2674
tr|A0ABY5HNI5|A0ABY5HNI5_9GAMM,7,InternalNode_2573,37,InternalNode_5311,174,InternalNode_5311
tr|A0ABY5KV90|A0ABY5KV90_9CELL,4,InternalNode_1644,21,InternalNode_1644,89,InternalNode_2033
tr|A0ABY5PA23|A0ABY5PA23_9LACT,1,InternalNode_6,10,InternalNode_274,24,InternalNode_333
tr|A0ABY5PJC2|A0ABY5PJC2_9ACTN,7,InternalNode_2573,27,InternalNode_2672,109,InternalNode_2944
tr|A0ABY5PMB6|A0ABY5PMB6_9ACTN,7,InternalNode_2573,27,InternalNode_2672,108,InternalNode_2894
tr|A0ABY5S1R2|A0ABY5S1R2_9HYPH,7,InternalNode_2573,35,InternalNode_4683,157,InternalNode_4684
tr|A0ABY5VKB2|A0ABY5VKB2_9FIRM,1,InternalNode_6,10,InternalNode_274,24,InternalNode_333
tr|A0ABY6B1J9|A0ABY6B1J9_9BURK,7,InternalNode_2573,33,InternalNode_3801,146,InternalNode_3975
tr|A0ABY6DCF0|A0ABY6DCF0_9RHOB,1,InternalNode_6,13,InternalNode_788,46,InternalNode_887
tr|A0ABY6EBQ8|A0ABY6EBQ8_9ACTN,7,InternalNode_2573,33,InternalNode_3801,148,InternalNode_4052
tr|A0ABY6F3H9|A0ABY6F3H9_9GAMM,7,InternalNode_2573,37,InternalNode_5311,174,InternalNode_5311
tr|A0ABY6HLB9|A0ABY6HLB9_9ARCH,1,InternalNode_6,10,InternalNode_274,21,InternalNode_277
tr|A0ABY6HP26|A0ABY6HP26_9ARCH,1,InternalNode_6,7,InternalNode_107,11,InternalNode_107
tr|A0ABY6HPH1|A0ABY6HPH1_9ARCH,7,InternalNode_2573,30,InternalNode_3443,128,InternalNode_3449
tr|A0ABY6HR49|A0ABY6HR49_9ARCH,1,InternalNode_6,16,InternalNode_1598,70,InternalNode_1598
tr|A0ABY6HSH0|A0ABY6HSH0_9ARCH,1,InternalNode_6,10,InternalNode_274,21,InternalNode_277
tr|A0ABY6HT42|A0ABY6HT42_9ARCH,1,InternalNode_6,12,InternalNode_632,40,InternalNode_783
tr|A0ABY6IJP7|A0ABY6IJP7_9HYPH,7,InternalNode_2573,33,InternalNode_3801,143,InternalNode_3928
tr|A0ABY6Q7L4|A0ABY6Q7L4_9GAMM,7,InternalNode_2573,34,InternalNode_4296,153,InternalNode_4297
tr|A0ABY6Z181|A0ABY6Z181_9BACL,1,InternalNode_6,13,InternalNode_788,45,InternalNode_845
tr|A0ABY7K1V7|A0ABY7K1V7_9ACTN,4,InternalNode_1644,21,InternalNode_1644,89,InternalNode_2033
tr|A0ABY7VRD8|A0ABY7VRD8_9BACT,1,InternalNode_6,13,InternalNode_788,48,InternalNode_1036
tr|A0ABY8FI51|A0ABY8FI51_9HYPH,4,InternalNode_1644,21,InternalNode_1644,86,InternalNode_1954
tr|A0ABY8FLL0|A0ABY8FLL0_9GAMM,7,InternalNode_2573,34,InternalNode_4296,154,InternalNode_4442
tr|A0ABY8FMB0|A0ABY8FMB0_9SPHN,7,InternalNode_2573,35,InternalNode_4683,157,InternalNode_4684
tr|A0ABY8I5E7|A0ABY8I5E7_9BURK,7,InternalNode_2573,33,InternalNode_3801,149,InternalNode_4162
tr|A0ABY8JWR2|A0ABY8JWR2_9ACTN,7,InternalNode_2573,37,InternalNode_5311,174,InternalNode_5311
tr|A0ABY8VGX1|A0ABY8VGX1_9CORY,7,InternalNode_2573,31,InternalNode_3531,135,InternalNode_3533
tr|A0ABY9EA91|A0ABY9EA91_9GAMM,1,InternalNode_6,13,InternalNode_788,54,InternalNode_1133
tr|A0ABY9EEA3|A0ABY9EEA3_9GAMM,1,InternalNode_6,12,InternalNode_632,39,InternalNode_756
tr|A0ABY9EFY0|A0ABY9EFY0_9GAMM,7,InternalNode_2573,34,InternalNode_4296,153,InternalNode_4297
tr|A0ABY9H1G0|A0ABY9H1G0_9GAMM,1,InternalNode_6,13,InternalNode_788,58,InternalNode_1197
tr|A0ABY9RER7|A0ABY9RER7_9BURK,7,InternalNode_2573,35,InternalNode_4683,166,InternalNode_4995
tr|A0ABY9TDP8|A0ABY9TDP8_9GAMM,7,InternalNode_2573,33,InternalNode_3801,142,InternalNode_3871
tr|A0ABY9WNL4|A0ABY9WNL4_9BACT,7,InternalNode_2573,29,InternalNode_3031,122,InternalNode_3364
tr|A0ABY9WXA2|A0ABY9WXA2_9BACT,4,InternalNode_1644,21,InternalNode_1644,89,InternalNode_2033
tr|A0ABZ0CU20|A0ABZ0CU20_9BURK,7,InternalNode_2573,27,InternalNode_2672,108,InternalNode_2894
tr|A0ABZ0HVM3|A0ABZ0HVM3_9HYPH,7,InternalNode_2573,34,InternalNode_4296,154,InternalNode_4442
tr|A0ABZ0IE33|A0ABZ0IE33_9GAMM,7,InternalNode_2573,37,InternalNode_5311,174,InternalNode_5311
tr|A0ABZ0JNA5|A0ABZ0JNA5_9XANT,4,InternalNode_1644,21,InternalNode_1644,89,InternalNode_2033
tr|A0ABZ0QR91|A0ABZ0QR91_9FIRM,1,InternalNode_6,13,InternalNode_788,52,InternalNode_1117
tr|A0ABZ0WBK0|A0ABZ0WBK0_9BACT,9,InternalNode_5702,41,InternalNode_5702,179,InternalNode_5734
tr|A0ABZ0YUJ3|A0ABZ0YUJ3_9GAMM,1,InternalNode_6,6,InternalNode_56,8,InternalNode_58
tr|A0ABZ1BQZ2|A0ABZ1BQZ2_9FIRM,1,InternalNode_6,6,InternalNode_56,8,InternalNode_58
tr|A0ABZ1IIM9|A0ABZ1IIM9_9PSEU,7,InternalNode_2573,27,InternalNode_2672,109,InternalNode_2944
tr|A0ABZ2FYA5|A0ABZ2FYA5_9SPHN,7,InternalNode_2573,35,InternalNode_4683,157,InternalNode_4684
tr|A0ABZ2I7F4|A0ABZ2I7F4_9CAUL,7,InternalNode_2573,34,InternalNode_4296,153,InternalNode_4297
tr|A0ABZ2IZ69|A0ABZ2IZ69_9BACT,1,InternalNode_6,6,InternalNode_56,8,InternalNode_58
tr|A0ABZ2K8F2|A0ABZ2K8F2_9BACT,7,InternalNode_2573,35,InternalNode_4683,166,InternalNode_4995
tr|A0ABZ2KPE5|A0ABZ2KPE5_9BACT,7,InternalNode_2573,29,InternalNode_3031,122,InternalNode_3364
tr|A0ABZ2LB75|A0ABZ2LB75_9BACT,5,InternalNode_2267,22,InternalNode_2267,99,InternalNode_2489
tr|A0ABZ2LV06|A0ABZ2LV06_9BACT,7,InternalNode_2573,31,InternalNode_3531,135,InternalNode_3533
tr|A0ABZ2LXG4|A0ABZ2LXG4_9BACT,7,InternalNode_2573,35,InternalNode_4683,166,InternalNode_4995
tr|A0ABZ2PN95|A0ABZ2PN95_9NOCA,7,InternalNode_2573,31,InternalNode_3531,135,InternalNode_3533
tr|A0ABZ2RL56|A0ABZ2RL56_ECTME,7,InternalNode_2573,33,InternalNode_3801,147,InternalNode_4028
tr|A0ABZ2TP21|A0ABZ2TP21_9RHOB,7,InternalNode_2573,29,InternalNode_3031,114,InternalNode_3151
tr|A0ABZ2XTK6|A0ABZ2XTK6_9RHOB,7,InternalNode_2573,33,InternalNode_3801,140,InternalNode_3808
tr|A0ABZ2XVD3|A0ABZ2XVD3_9RHOB,7,InternalNode_2573,29,InternalNode_3031,122,InternalNode_3364
tr|A0ABZ2XZE3|A0ABZ2XZE3_9RHOB,1,InternalNode_6,13,InternalNode_788,46,InternalNode_887
tr|A0ABZ2YQX9|A0ABZ2YQX9_9BACT,1,InternalNode_6,14,InternalNode_1427,63,InternalNode_1438
tr|A0ABZ2YS96|A0ABZ2YS96_9BACT,9,InternalNode_5702,41,InternalNode_5702,179,InternalNode_5734
tr|A0ABZ3D5R7|A0ABZ3D5R7_9PROT,7,InternalNode_2573,34,InternalNode_4296,153,InternalNode_4297
tr|A0ABZ3EZV3|A0ABZ3EZV3_9FIRM,5,InternalNode_2267,22,InternalNode_2267,97,InternalNode_2294
tr|A0ABZ3FSN0|A0ABZ3FSN0_9ACTN,7,InternalNode_2573,25,InternalNode_2581,103,InternalNode_2581
tr|A0ABZ3H701|A0ABZ3H701_GEOAI,1,InternalNode_6,10,InternalNode_274,24,InternalNode_333
tr|A0ABZ3IVT4|A0ABZ3IVT4_9FIRM,1,InternalNode_6,6,InternalNode_56,8,InternalNode_58
tr|A0ABZ3J6W4|A0ABZ3J6W4_SPOA4,5,InternalNode_2267,22,InternalNode_2267,99,InternalNode_2489
tr|A0B576|A0B576_METTP,1,InternalNode_6,13,InternalNode_788,58,InternalNode_1197
tr|A0B893|A0B893_METTP,1,InternalNode_6,13,InternalNode_788,58,InternalNode_1197
tr|A0RYK6|A0RYK6_CENSY,1,InternalNode_6,9,InternalNode_120,18,InternalNode_213
tr|A0YAU1|A0YAU1_9GAMM,7,InternalNode_2573,37,InternalNode_5311,174,InternalNode_5311
tr|A1B849|A1B849_PARDP,7,InternalNode_2573,32,InternalNode_3775,138,InternalNode_3775
tr|A1RW48|A1RW48_THEPD,7,InternalNode_2573,30,InternalNode_3443,128,InternalNode_3449
tr|A1RWI0|A1RWI0_THEPD,1,InternalNode_6,14,InternalNode_1427,65,InternalNode_1522
tr|A1TIE6|A1TIE6_PARC0,7,InternalNode_2573,29,InternalNode_3031,114,InternalNode_3151
tr|A1TUU0|A1TUU0_PARC0,7,InternalNode_2573,33,InternalNode_3801,147,InternalNode_4028
tr|A1ZU71|A1ZU71_MICM2,9,InternalNode_5702,41,InternalNode_5702,180,InternalNode_5817
tr|A2BJ14|A2BJ14_HYPBU,1,InternalNode_6,9,InternalNode_120,18,InternalNode_213
tr|A2BMF8|A2BMF8_HYPBU,1,InternalNode_6,9,InternalNode_120,14,InternalNode_137
tr|A2S417|A2S417_BURM9,7,InternalNode_2573,35,InternalNode_4683,157,InternalNode_4684
tr|A2SMB3|A2SMB3_METPP,7,InternalNode_2573,34,InternalNode_4296,153,InternalNode_4297
tr|A3DKY7|A3DKY7_STAMF,1,InternalNode_6,9,InternalNode_120,18,InternalNode_213
tr|A3DLK2|A3DLK2_STAMF,1,InternalNode_6,11,InternalNode_506,26,InternalNode_507
tr|A3P9I8|A3P9I8_BURP0,7,InternalNode_2573,33,InternalNode_3801,147,InternalNode_4028
tr|A3SND1|A3SND1_ROSNI,7,InternalNode_2573,37,InternalNode_5311,174,InternalNode_5311
tr|A3TZ99|A3TZ99_PSEBH,7,InternalNode_2573,34,InternalNode_4296,153,InternalNode_4297
tr|A3UAN4|A3UAN4_CROAH,9,InternalNode_5702,41,InternalNode_5702,181,InternalNode_5855
tr|A3XIF3|A3XIF3_LEEBM,4,InternalNode_1644,21,InternalNode_1644,91,InternalNode_2180
tr|A4BI62|A4BI62_9GAMM,7,InternalNode_2573,35,InternalNode_4683,166,InternalNode_4995
tr|A4BJ61|A4BJ61_9GAMM,7,InternalNode_2573,37,InternalNode_5311,174,InternalNode_5311
tr|A4J6H1|A4J6H1_DESRM,1,InternalNode_6,13,InternalNode_788,58,InternalNode_1197
tr|A4VQT8|A4VQT8_STUS1,7,InternalNode_2573,37,InternalNode_5311,174,InternalNode_5311
tr|A4XAL4|A4XAL4_SALTO,4,InternalNode_1644,21,InternalNode_1644,89,InternalNode_2033
tr|A4XCM0|A4XCM0_SALTO,7,InternalNode_2573,27,InternalNode_2672,105,InternalNode_2674
tr|A5D3M0|A5D3M0_PELTS,1,InternalNode_6,13,InternalNode_788,58,InternalNode_1197
tr|A5G2B3|A5G2B3_ACICJ,7,InternalNode_2573,35,InternalNode_4683,157,InternalNode_4684
tr|A6G9S5|A6G9S5_9BACT,7,InternalNode_2573,31,InternalNode_3531,135,InternalNode_3533
tr|A6TJC5|A6TJC5_ALKMQ,1,InternalNode_6,13,InternalNode_788,58,InternalNode_1197
tr|A6W4D3|A6W4D3_KINRD,7,InternalNode_2573,27,InternalNode_2672,105,InternalNode_2674
tr|A7I6W4|A7I6W4_METB6,1,InternalNode_6,13,InternalNode_788,58,InternalNode_1197
tr|A7UGV5|A7UGV5_9FIRM,1,InternalNode_6,13,InternalNode_788,58,InternalNode_1197
tr|A7VXI5|A7VXI5_9FIRM,1,InternalNode_6,10,InternalNode_274,24,InternalNode_333
tr|A8A8Q4|A8A8Q4_IGNH4,1,InternalNode_6,14,InternalNode_1427,65,InternalNode_1522
tr|A8A9S5|A8A9S5_IGNH4,1,InternalNode_6,9,InternalNode_120,18,InternalNode_213
tr|A8AAD6|A8AAD6_IGNH4,1,InternalNode_6,9,InternalNode_120,14,InternalNode_137
tr|A8MD07|A8MD07_CALMQ,7,InternalNode_2573,30,InternalNode_3443,129,InternalNode_3480
tr|A8SCW9|A8SCW9_9FIRM,4,InternalNode_1644,21,InternalNode_1644,92,InternalNode_2222
tr|A8SHZ9|A8SHZ9_9FIRM,1,InternalNode_6,10,InternalNode_274,24,InternalNode_333
tr|A9BVW4|A9BVW4_DELAS,7,InternalNode_2573,35,InternalNode_4683,166,InternalNode_4995
tr|A9CWT5|A9CWT5_HOEPD,7,InternalNode_2573,35,InternalNode_4683,157,InternalNode_4684
tr|A9G3R2|A9G3R2_SORC5,5,InternalNode_2267,22,InternalNode_2267,99,InternalNode_2489
tr|B0T4P5|B0T4P5_CAUSK,7,InternalNode_2573,33,InternalNode_3801,142,InternalNode_3871
tr|B0T9J4|B0T9J4_CAUSK,7,InternalNode_2573,33,InternalNode_3801,148,InternalNode_4052
tr|B1I4L3|B1I4L3_DESAP,1,InternalNode_6,13,InternalNode_788,58,InternalNode_1197
tr|B1L3H5|B1L3H5_KORCO,1,InternalNode_6,9,InternalNode_120,14,InternalNode_137
tr|B1T8Q2|B1T8Q2_9BURK,7,InternalNode_2573,33,InternalNode_3801,140,InternalNode_3808
tr|B2A1H2|B2A1H2_NATTJ,1,InternalNode_6,13,InternalNode_788,58,InternalNode_1197
tr|B2IBB7|B2IBB7_BEII9,7,InternalNode_2573,37,InternalNode_5311,174,InternalNode_5311
tr|B2JP02|B2JP02_PARP8,7,InternalNode_2573,29,InternalNode_3031,118,InternalNode_3302
tr|B2TB98|B2TB98_PARPJ,7,InternalNode_2573,33,InternalNode_3801,142,InternalNode_3871
tr|B3ES56|B3ES56_AMOA5,9,InternalNode_5702,41,InternalNode_5702,178,InternalNode_5703
tr|B3PEP4|B3PEP4_CELJU,7,InternalNode_2573,37,InternalNode_5311,174,InternalNode_5311
tr|B3QSC4|B3QSC4_CHLT3,5,InternalNode_2267,22,InternalNode_2267,97,InternalNode_2294
tr|B3T3A7|B3T3A7_9ARCH,1,InternalNode_6,9,InternalNode_120,14,InternalNode_137
tr|B4RA14|B4RA14_PHEZH,7,InternalNode_2573,29,InternalNode_3031,114,InternalNode_3151
tr|B4RFX7|B4RFX7_PHEZH,7,InternalNode_2573,37,InternalNode_5311,174,InternalNode_5311
tr|B5I9Q0|B5I9Q0_ACIB4,1,InternalNode_6,7,InternalNode_107,11,InternalNode_107
tr|B5IAG3|B5IAG3_ACIB4,1,InternalNode_6,14,InternalNode_1427,65,InternalNode_1522
tr|B8CUU4|B8CUU4_SHEPW,7,InternalNode_2573,29,InternalNode_3031,127,InternalNode_3408
tr|B8CZD9|B8CZD9_HALOH,1,InternalNode_6,6,InternalNode_56,8,InternalNode_58
tr|B8DN03|B8DN03_NITV9,1,InternalNode_6,13,InternalNode_788,58,InternalNode_1197
tr|B8GF89|B8GF89_METPE,1,InternalNode_6,13,InternalNode_788,58,InternalNode_1197
tr|B8GF90|B8GF90_METPE,1,InternalNode_6,13,InternalNode_788,58,InternalNode_1197
tr|B8HED3|B8HED3_PSECP,7,InternalNode_2573,25,InternalNode_2581,103,InternalNode_2581
tr|B8IIF4|B8IIF4_METNO,7,InternalNode_2573,37,InternalNode_5311,174,InternalNode_5311
tr|B8R978|B8R978_9BACT,1,InternalNode_6,13,InternalNode_788,58,InternalNode_1197
tr|B9BL60|B9BL60_9BURK,7,InternalNode_2573,35,InternalNode_4683,170,InternalNode_5237
tr|C0BUW0|C0BUW0_BIFPS,7,InternalNode_2573,27,InternalNode_2672,107,InternalNode_2857
tr|C0EHH9|C0EHH9_9FIRM,1,InternalNode_6,10,InternalNode_274,24,InternalNode_333
tr|C0EUP8|C0EUP8_9FIRM,1,InternalNode_6,10,InternalNode_274,24,InternalNode_333
tr|C0GG51|C0GG51_DETAL,1,InternalNode_6,13,InternalNode_788,58,InternalNode_1197
tr|C0QAL5|C0QAL5_DESAH,5,InternalNode_2267,22,InternalNode_2267,98,InternalNode_2375
tr|C0QDN8|C0QDN8_DESAH,1,InternalNode_6,13,InternalNode_788,58,InternalNode_1197
tr|C0QM07|C0QM07_DESAH,1,InternalNode_6,13,InternalNode_788,48,InternalNode_1036
tr|C0ZVK1|C0ZVK1_RHOE4,7,InternalNode_2573,25,InternalNode_2581,103,InternalNode_2581
tr|C1B657|C1B657_RHOOB,7,InternalNode_2573,31,InternalNode_3531,135,InternalNode_3533
tr|C1CZ96|C1CZ96_DEIDV,4,InternalNode_1644,21,InternalNode_1644,89,InternalNode_2033
tr|C1D3D2|C1D3D2_DEIDV,8,InternalNode_5677,40,InternalNode_5677,177,InternalNode_5677
tr|C3KNE8|C3KNE8_SINFN,7,InternalNode_2573,34,InternalNode_4296,154,InternalNode_4442
tr|C3MEV6|C3MEV6_SINFN,7,InternalNode_2573,37,InternalNode_5311,174,InternalNode_5311
tr|C3X2K8|C3X2K8_9BURK,7,InternalNode_2573,37,InternalNode_5311,174,InternalNode_5311
tr|C4GDY5|C4GDY5_9FIRM,1,InternalNode_6,10,InternalNode_274,24,InternalNode_333
tr|C4WFJ0|C4WFJ0_9HYPH,7,InternalNode_2573,34,InternalNode_4296,153,InternalNode_4297
tr|C4WMK2|C4WMK2_9HYPH,7,InternalNode_2573,34,InternalNode_4296,153,InternalNode_4297
tr|C4WPJ5|C4WPJ5_9HYPH,7,InternalNode_2573,29,InternalNode_3031,114,InternalNode_3151
